date,queried_at,slug,skill_id,skill_id_source,found,http_status,display_name,category,created_at,updated_at,latest_version,claim_state,verified,owner_handle,downloads,installs,stars,comments,versions_count,in_search_index,search_checked,has_evaluation,eval_skill_id,eval_adaptability,eval_convention,eval_effectiveness,eval_reliability,eval_trust,eval_overall,error
2026-09-26,2026-09-26T22:34:24.127309+08:00,kids-screen-time,246222,doc,True,200,手机管理,life-service,2026-09-23T05:10:04.632000Z,2026-09-26T13:12:48.102000Z,0.1.0,unclaimed,False,indiv-captain,13,0,0,0,1,True,True,True,246222,4.55,4.53,4.72,4.43,5,4.63,
2026-09-26,2026-09-26T22:34:28.855857+08:00,kids-coding,246224,doc,True,200,儿童编程,education,2026-09-23T05:11:20.102000Z,2026-09-26T12:21:36.344000Z,0.1.0,unclaimed,False,indiv-captain,17,0,0,0,1,True,True,True,246224,4.4,4.38,4.72,4.0,4.9,4.47,
2026-09-26,2026-09-26T22:34:33.540252+08:00,gift-list,246226,doc,True,200,礼物清单,life-service,2026-09-23T05:12:35.680000Z,2026-09-26T12:36:44.970000Z,0.1.0,unclaimed,False,indiv-captain,15,0,0,0,1,True,True,True,246226,4.4,4.55,4.8,4.43,5,4.63,
2026-09-26,2026-09-26T22:34:38.262519+08:00,sleep-plan,246100,doc,True,200,睡眠计划,life-service,2026-09-23T05:08:53.016000Z,2026-09-26T12:38:19.529000Z,0.1.0,unclaimed,False,indiv-captain,15,0,0,0,1,True,True,True,246100,4.65,4.5,4.8,4.33,5,4.63,
2026-09-26,2026-09-26T22:34:42.878545+08:00,running-for-beginners,246223,doc,True,200,跑步入门,life-service,2026-09-23T05:10:08.506000Z,2026-09-26T12:35:49.530000Z,0.1.0,unclaimed,False,indiv-captain,15,0,0,0,1,True,True,True,246223,4.75,4.45,4.72,4,5,4.55,
2026-09-26,2026-09-26T22:34:47.949712+08:00,renting-guide,246225,doc,True,200,租房攻略,life-service,2026-09-23T05:11:24.039000Z,2026-09-26T13:22:44.900000Z,0.1.0,unclaimed,False,indiv-captain,13,0,0,0,1,True,True,True,246225,4.75,4.4,4.65,4.27,5,4.57,
2026-09-26,2026-09-26T22:34:52.632074+08:00,new-product-copy,246227,doc,True,200,上新文案,content-creation,2026-09-23T05:12:39.571000Z,2026-09-26T12:38:19.382000Z,0.1.0,unclaimed,False,indiv-captain,15,0,0,0,1,True,True,True,246227,4.8,4.47,4.78,4.0,5,4.57,
2026-09-26,2026-09-26T22:34:57.289323+08:00,lessons-learned-log,247862,doc,True,200,踩坑记录,knowledge-management,2026-09-24T02:20:45.590000Z,2026-09-26T12:16:36.433000Z,0.1.0,unclaimed,False,indiv-captain,18,0,0,0,1,True,True,False,,,,,,,,
2026-09-26,2026-09-26T22:35:02.334539+08:00,skill-search-helper,247863,doc,True,200,技能搜索,ai-agent,2026-09-24T02:22:01.151000Z,2026-09-26T12:24:15.607000Z,0.1.0,unclaimed,False,indiv-captain,18,0,0,0,1,True,True,False,,,,,,,,
2026-09-26,2026-09-26T22:35:06.898475+08:00,skill-preinstall-check,247870,doc,True,200,安装前检查,it-ops-security,2026-09-24T02:23:16.695000Z,2026-09-26T12:25:48.907000Z,0.1.0,unclaimed,False,indiv-captain,16,0,0,0,1,True,True,False,,,,,,,,
2026-09-26,2026-09-26T22:35:11.511463+08:00,proactive-assistant,247876,doc,True,200,主动助手,ai-agent,2026-09-24T02:24:32.311000Z,2026-09-26T12:59:16.174000Z,0.1.0,unclaimed,False,indiv-captain,14,0,0,0,1,True,True,False,,,,,,,,
2026-09-26,2026-09-26T22:35:16.478860+08:00,video-frame-extract,247924,doc,True,200,视频抽帧,design-media,2026-09-24T02:42:37.667000Z,2026-09-26T12:36:47.608000Z,0.1.0,unclaimed,False,indiv-captain,17,0,0,0,1,True,True,False,,,,,,,,
2026-09-26,2026-09-26T22:35:21.439637+08:00,audio-editing,247927,doc,True,200,音频剪辑,design-media,2026-09-24T02:43:53.208000Z,2026-09-26T11:28:17.574000Z,0.1.0,unclaimed,False,indiv-captain,26,0,0,0,1,True,True,False,,,,,,,,
2026-09-26,2026-09-26T22:35:26.113136+08:00,github-cli-ops,247932,doc,True,200,GitHub 操作,dev-programming,2026-09-24T02:45:08.746000Z,2026-09-26T12:23:17.059000Z,0.1.0,unclaimed,False,indiv-captain,16,0,0,0,1,True,True,False,,,,,,,,
2026-09-26,2026-09-26T22:35:30.987893+08:00,morning-briefing,247935,doc,True,200,晨间简报,life-service,2026-09-24T02:46:24.330000Z,2026-09-26T10:36:50.232000Z,0.1.0,unclaimed,False,indiv-captain,14,0,0,0,1,False,True,False,,,,,,,,
2026-09-26,2026-09-26T22:35:36.126717+08:00,reduce-ai-tone,247926,doc,True,200,降AI味,content-creation,2026-09-24T02:43:46.342000Z,2026-09-26T12:06:17.329000Z,0.1.0,unclaimed,False,indiv-captain,19,0,0,0,1,True,True,False,,,,,,,,
2026-09-26,2026-09-26T22:35:40.722120+08:00,excel-processing,247931,doc,True,200,Excel 处理,office-efficiency,2026-09-24T02:45:01.909000Z,2026-09-24T03:09:45.043000Z,0.1.0,unclaimed,False,indiv-captain,0,0,0,0,1,True,True,False,,,,,,,,
2026-09-26,2026-09-26T22:35:45.886082+08:00,word-formatting,247933,doc,True,200,Word 排版,office-efficiency,2026-09-24T02:46:17.577000Z,2026-09-26T11:18:22.437000Z,0.1.0,unclaimed,False,indiv-captain,30,0,0,0,1,False,True,False,,,,,,,,
2026-09-26,2026-09-26T22:35:50.471302+08:00,pptx-making,247939,doc,True,200,PPT 制作,office-efficiency,2026-09-24T02:47:33.298000Z,2026-09-26T11:49:17.201000Z,0.1.0,unclaimed,False,indiv-captain,20,0,0,0,1,True,True,False,,,,,,,,
